 13b | 03/21/2012 | 09:10:49 | System Firmware Progress | Option ROM initialization | Asserted
 13c | 03/21/2012 | 09:10:52 | System Firmware Progress | Option ROM initialization | Asserted
 13d | 03/21/2012 | 09:11:10 | System Firmware Progress | System boot initiated | Asserted
 13e | 03/22/2012 | 00:11:52 | System ACPI Power State #0x26 | S0/G0: working | Deasserted
 13f | 03/22/2012 | 00:11:52 | System ACPI Power State #0x26 | S5/G2: soft-off | Asserted
 140 | 03/22/2012 | 10:13:32 | System Boot Initiated | System Restart | Asserted
 141 | 03/22/2012 | 10:13:32 | System Boot Initiated | Initiated by hard reset | Asserted
 142 | 03/22/2012 | 10:13:33 | System Firmware Progress | Memory initialization | Asserted
 143 | 03/22/2012 | 10:13:33 | System Firmware Progress | Primary CPU initialization | Asserted
 144 | 03/22/2012 | 10:13:35 | System Boot Initiated | Initiated by warm reset | Asserted
 145 | 03/22/2012 | 10:13:35 | System Firmware Progress | Memory initialization | Asserted
 146 | 03/22/2012 | 10:13:35 | System Firmware Progress | Primary CPU initialization | Asserted
 147 | 03/22/2012 | 10:13:37 | System Boot Initiated | Initiated by warm reset | Asserted
 148 | 03/22/2012 | 10:13:37 | System Firmware Progress | Memory initialization | Asserted
 149 | 03/22/2012 | 10:13:37 | System Firmware Progress | Primary CPU initialization | Asserted
 14a | 03/22/2012 | 10:13:41 | System ACPI Power State #0x26 | S0/G0: working | Asserted
 14b | 03/22/2012 | 10:13:41 | System ACPI Power State #0x26 | S5/G2: soft-off | Deasserted
 14c | 03/22/2012 | 10:14:19 | System Firmware Progress | Management controller initialization | Asserted
 14d | 03/22/2012 | 10:14:20 | System Firmware Progress | Secondary CPU Initialization | Asserted
 14e | 03/22/2012 | 10:14:29 | System Firmware Progress | Video initialization | Asserted
 14f | 03/22/2012 | 10:14:36 | System Firmware Progress | Keyboard controller initialization | Asserted
 150 | 03/22/2012 | 10:14:48 | System Firmware Progress | Option ROM initialization | Asserted
 151 | 03/22/2012 | 10:14:51 | System Firmware Progress | Option ROM initialization | Asserted
 152 | 03/22/2012 | 10:15:10 | System Firmware Progress | System boot initiated | Asserted
 153 | 04/04/2012 | 14:17:40 | System Boot Initiated | Initiated by warm reset | Asserted
 154 | 04/04/2012 | 14:17:41 | System Firmware Progress | Memory initialization | Asserted
 155 | 04/04/2012 | 14:17:41 | System Firmware Progress | Primary CPU initialization | Asserted
 156 | 04/04/2012 | 14:18:17 | System Firmware Progress | Management controller initialization | Asserted
 157 | 04/04/2012 | 14:18:17 | System Firmware Progress | Secondary CPU Initialization | Asserted
 158 | 04/04/2012 | 14:18:27 | System Firmware Progress | Video initialization | Asserted
 159 | 04/04/2012 | 14:18:34 | System Firmware Progress | Keyboard controller initialization | Asserted
 15a | 04/04/2012 | 14:18:46 | System Firmware Progress | Option ROM initialization | Asserted
 15b | 04/04/2012 | 14:18:49 | System Firmware Progress | Option ROM initialization | Asserted
 15c | 04/04/2012 | 14:19:08 | System Firmware Progress | System boot initiated | Asserted
 15d | 04/04/2012 | 18:58:38 | System Boot Initiated | Initiated by warm reset | Asserted
 15e | 04/04/2012 | 18:58:38 | System Firmware Progress | Memory initialization | Asserted
 15f | 04/04/2012 | 18:58:38 | System Firmware Progress | Primary CPU initialization | Asserted
 160 | 04/04/2012 | 18:59:15 | System Firmware Progress | Management controller initialization | Asserted
 161 | 04/04/2012 | 18:59:15 | System Firmware Progress | Secondary CPU Initialization | Asserted
 162 | 04/04/2012 | 18:59:24 | System Firmware Progress | Video initialization | Asserted
 163 | 04/04/2012 | 18:59:31 | System Firmware Progress | Keyboard controller initialization | Asserted
 164 | 04/04/2012 | 18:59:43 | System Firmware Progress | Option ROM initialization | Asserted
 165 | 04/04/2012 | 18:59:46 | System Firmware Progress | Option ROM initialization | Asserted
 166 | 04/04/2012 | 19:00:05 | System Firmware Progress | System boot initiated | Asserted
 167 | 04/04/2012 | 20:31:02 | System Boot Initiated | Initiated by warm reset | Asserted
 168 | 04/04/2012 | 20:31:02 | System Firmware Progress | Memory initialization | Asserted
 169 | 04/04/2012 | 20:31:02 | System Firmware Progress | Primary CPU initialization | Asserted
 16a | 04/04/2012 | 20:31:39 | System Firmware Progress | Management controller initialization | Asserted
 16b | 04/04/2012 | 20:31:39 | System Firmware Progress | Secondary CPU Initialization | Asserted
 16c | 04/04/2012 | 20:31:49 | System Firmware Progress | Video initialization | Asserted
 16d | 04/04/2012 | 20:31:55 | System Firmware Progress | Keyboard controller initialization | Asserted
 16e | 04/04/2012 | 20:32:07 | System Firmware Progress | Option ROM initialization | Asserted
 16f | 04/04/2012 | 20:32:11 | System Firmware Progress | Option ROM initialization | Asserted
 170 | 04/04/2012 | 20:32:29 | System Firmware Progress | System boot initiated | Asserted
 171 | 04/04/2012 | 22:31:57 | System Boot Initiated | Initiated by warm reset | Asserted
 172 | 04/04/2012 | 22:31:57 | System Firmware Progress | Memory initialization | Asserted
 173 | 04/04/2012 | 22:31:57 | System Firmware Progress | Primary CPU initialization | Asserted
 174 | 04/04/2012 | 22:32:40 | System Firmware Progress | Management controller initialization | Asserted
 175 | 04/04/2012 | 22:32:40 | System Firmware Progress | Secondary CPU Initialization | Asserted
 176 | 04/04/2012 | 22:32:50 | System Firmware Progress | Video initialization | Asserted
 177 | 04/04/2012 | 22:32:57 | System Firmware Progress | Keyboard controller initialization | Asserted
 178 | 04/04/2012 | 22:33:08 | System Firmware Progress | Option ROM initialization | Asserted
 179 | 04/04/2012 | 22:33:12 | System Firmware Progress | Option ROM initialization | Asserted
 17a | 04/04/2012 | 22:33:30 | System Firmware Progress | System boot initiated | Asserted
 17b | 04/04/2012 | 23:18:19 | System Boot Initiated | Initiated by warm reset | Asserted
 17c | 04/04/2012 | 23:18:20 | System Firmware Progress | Memory initialization | Asserted
 17d | 04/04/2012 | 23:18:20 | System Firmware Progress | Primary CPU initialization | Asserted
 17e | 04/04/2012 | 23:19:03 | System Firmware Progress | Management controller initialization | Asserted
 17f | 04/04/2012 | 23:19:03 | System Firmware Progress | Secondary CPU Initialization | Asserted
 180 | 04/04/2012 | 23:19:13 | System Firmware Progress | Video initialization | Asserted
 181 | 04/04/2012 | 23:19:19 | System Firmware Progress | Keyboard controller initialization | Asserted
 182 | 04/04/2012 | 23:19:31 | System Firmware Progress | Option ROM initialization | Asserted
 183 | 04/04/2012 | 23:19:34 | System Firmware Progress | Option ROM initialization | Asserted
 184 | 04/04/2012 | 23:19:53 | System Firmware Progress | System boot initiated | Asserted
 185 | 04/04/2012 | 23:50:33 | System Boot Initiated | Initiated by warm reset | Asserted
 186 | 04/04/2012 | 23:50:33 | System Firmware Progress | Memory initialization | Asserted
 187 | 04/04/2012 | 23:50:33 | System Firmware Progress | Primary CPU initialization | Asserted
 188 | 04/04/2012 | 23:51:10 | System Firmware Progress | Management controller initialization | Asserted
 189 | 04/04/2012 | 23:51:10 | System Firmware Progress | Secondary CPU Initialization | Asserted
 18a | 04/04/2012 | 23:51:20 | System Firmware Progress | Video initialization | Asserted
 18b | 04/04/2012 | 23:51:27 | System Firmware Progress | Keyboard controller initialization | Asserted
 18c | 04/04/2012 | 23:51:38 | System Firmware Progress | Option ROM initialization | Asserted
 18d | 04/04/2012 | 23:51:42 | System Firmware Progress | Option ROM initialization | Asserted
 18e | 04/04/2012 | 23:52:00 | System Firmware Progress | System boot initiated | Asserted
 18f | 04/05/2012 | 00:15:15 | System Boot Initiated | Initiated by warm reset | Asserted
 190 | 04/05/2012 | 00:15:15 | System Firmware Progress | Memory initialization | Asserted
 191 | 04/05/2012 | 00:15:15 | System Firmware Progress | Primary CPU initialization | Asserted
 192 | 04/05/2012 | 00:15:55 | System Firmware Progress | Management controller initialization | Asserted
 193 | 04/05/2012 | 00:15:55 | System Firmware Progress | Secondary CPU Initialization | Asserted
 194 | 04/05/2012 | 00:16:05 | System Firmware Progress | Video initialization | Asserted
 195 | 04/05/2012 | 00:16:12 | System Firmware Progress | Keyboard controller initialization | Asserted
 196 | 04/05/2012 | 00:16:23 | System Firmware Progress | Option ROM initialization | Asserted
 197 | 04/05/2012 | 00:16:27 | System Firmware Progress | Option ROM initialization | Asserted
 198 | 04/05/2012 | 00:16:45 | System Firmware Progress | System boot initiated | Asserted
 199 | 04/05/2012 | 08:28:11 | System Boot Initiated | Initiated by warm reset | Asserted
 19a | 04/05/2012 | 08:28:11 | System Firmware Progress | Memory initialization | Asserted
 19b | 04/05/2012 | 08:28:11 | System Firmware Progress | Primary CPU initialization | Asserted
 19c | 04/05/2012 | 08:28:48 | System Firmware Progress | Management controller initialization | Asserted
 19d | 04/05/2012 | 08:28:48 | System Firmware Progress | Secondary CPU Initialization | Asserted
 19e | 04/05/2012 | 08:28:57 | System Firmware Progress | Video initialization | Asserted
 19f | 04/05/2012 | 08:29:04 | System Firmware Progress | Keyboard controller initialization | Asserted
 1a0 | 04/05/2012 | 08:29:16 | System Firmware Progress | Option ROM initialization | Asserted
 1a1 | 04/05/2012 | 08:29:19 | System Firmware Progress | Option ROM initialization | Asserted
 1a2 | 04/05/2012 | 08:29:38 | System Firmware Progress | System boot initiated | Asserted
 1a3 | 04/05/2012 | 10:07:07 | System Boot Initiated | Initiated by warm reset | Asserted
 1a4 | 04/05/2012 | 10:07:07 | System Firmware Progress | Memory initialization | Asserted
 1a5 | 04/05/2012 | 10:07:07 | System Firmware Progress | Primary CPU initialization | Asserted
 1a6 | 04/05/2012 | 10:07:50 | System Firmware Progress | Management controller initialization | Asserted
 1a7 | 04/05/2012 | 10:07:50 | System Firmware Progress | Secondary CPU Initialization | Asserted
 1a8 | 04/05/2012 | 10:08:00 | System Firmware Progress | Video initialization | Asserted
 1a9 | 04/05/2012 | 10:08:07 | System Firmware Progress | Keyboard controller initialization | Asserted
 1aa | 04/05/2012 | 10:08:18 | System Firmware Progress | Option ROM initialization | Asserted
 1ab | 04/05/2012 | 10:08:22 | System Firmware Progress | Option ROM initialization | Asserted
 1ac | 04/05/2012 | 10:08:40 | System Firmware Progress | System boot initiated | Asserted
 1ad | 04/06/2012 | 11:11:23 | System Boot Initiated | Initiated by warm reset | Asserted
 1ae | 04/06/2012 | 11:11:23 | System Firmware Progress | Memory initialization | Asserted
 1af | 04/06/2012 | 11:11:23 | System Firmware Progress | Primary CPU initialization | Asserted
 1b0 | 04/06/2012 | 11:12:01 | System Firmware Progress | Management controller initialization | Asserted
 1b1 | 04/06/2012 | 11:12:01 | System Firmware Progress | Secondary CPU Initialization | Asserted
 1b2 | 04/06/2012 | 11:12:10 | System Firmware Progress | Video initialization | Asserted
 1b3 | 04/06/2012 | 11:12:17 | System Firmware Progress | Keyboard controller initialization | Asserted
 1b4 | 04/06/2012 | 11:12:29 | System Firmware Progress | Option ROM initialization | Asserted
 1b5 | 04/06/2012 | 11:12:32 | System Firmware Progress | Option ROM initialization | Asserted
 1b6 | 04/06/2012 | 11:12:51 | System Firmware Progress | System boot initiated | Asserted
 1b7 | 04/06/2012 | 13:49:45 | System Boot Initiated | Initiated by warm reset | Asserted
 1b8 | 04/06/2012 | 13:49:45 | System Firmware Progress | Memory initialization | Asserted
 1b9 | 04/06/2012 | 13:49:45 | System Firmware Progress | Primary CPU initialization | Asserted
 1ba | 04/06/2012 | 13:50:28 | System Firmware Progress | Management controller initialization | Asserted
 1bb | 04/06/2012 | 13:50:28 | System Firmware Progress | Secondary CPU Initialization | Asserted
 1bc | 04/06/2012 | 13:50:38 | System Firmware Progress | Video initialization | Asserted
 1bd | 04/06/2012 | 13:50:44 | System Firmware Progress | Keyboard controller initialization | Asserted
 1be | 04/06/2012 | 13:50:56 | System Firmware Progress | Option ROM initialization | Asserted
 1bf | 04/06/2012 | 13:50:59 | System Firmware Progress | Option ROM initialization | Asserted
 1c0 | 04/06/2012 | 13:51:18 | System Firmware Progress | System boot initiated | Asserted
 1c1 | 04/16/2012 | 15:18:54 | System Boot Initiated | Initiated by warm reset | Asserted
 1c2 | 04/16/2012 | 15:18:55 | System Firmware Progress | Memory initialization | Asserted
 1c3 | 04/16/2012 | 15:18:55 | System Firmware Progress | Primary CPU initialization | Asserted
 1c4 | 04/16/2012 | 15:18:55 | System Boot Initiated | System Restart | Asserted
 1c5 | 04/16/2012 | 15:19:38 | System Firmware Progress | Management controller initialization | Asserted
 1c6 | 04/16/2012 | 15:19:38 | System Firmware Progress | Secondary CPU Initialization | Asserted
 1c7 | 04/16/2012 | 15:19:47 | System Firmware Progress | Video initialization | Asserted
 1c8 | 04/16/2012 | 15:19:54 | System Firmware Progress | Keyboard controller initialization | Asserted
 1c9 | 04/16/2012 | 15:20:06 | System Firmware Progress | Option ROM initialization | Asserted
 1ca | 04/16/2012 | 15:20:09 | System Firmware Progress | Option ROM initialization | Asserted
 1cb | 04/16/2012 | 15:20:27 | System Firmware Progress | System boot initiated | Asserted
 1cc | 04/18/2012 | 08:24:12 | System ACPI Power State #0x26 | S0/G0: working | Deasserted
 1cd | 04/18/2012 | 08:24:12 | System ACPI Power State #0x26 | S5/G2: soft-off | Asserted
 1ce | 04/18/2012 | 08:42:48 | System Boot Initiated | System Restart | Asserted
 1cf | 04/18/2012 | 08:42:48 | System Boot Initiated | Initiated by hard reset | Asserted
 1d0 | 04/18/2012 | 08:42:49 | System Firmware Progress | Memory initialization | Asserted
 1d1 | 04/18/2012 | 08:42:49 | System Firmware Progress | Primary CPU initialization | Asserted
 1d2 | 04/18/2012 | 08:42:51 | System Boot Initiated | Initiated by warm reset | Asserted
 1d3 | 04/18/2012 | 08:42:51 | System Firmware Progress | Memory initialization | Asserted
 1d4 | 04/18/2012 | 08:42:51 | System Firmware Progress | Primary CPU initialization | Asserted
 1d5 | 04/18/2012 | 08:42:53 | System Boot Initiated | Initiated by warm reset | Asserted
 1d6 | 04/18/2012 | 08:42:53 | System Firmware Progress | Memory initialization | Asserted
 1d7 | 04/18/2012 | 08:42:53 | System Firmware Progress | Primary CPU initialization | Asserted
 1d8 | 04/18/2012 | 08:42:54 | System ACPI Power State #0x26 | S0/G0: working | Asserted
 1d9 | 04/18/2012 | 08:42:54 | System ACPI Power State #0x26 | S5/G2: soft-off | Deasserted
 1da | 04/18/2012 | 08:43:29 | System Firmware Progress | Management controller initialization | Asserted
 1db | 04/18/2012 | 08:43:29 | System Firmware Progress | Secondary CPU Initialization | Asserted
 1dc | 04/18/2012 | 08:43:39 | System Firmware Progress | Video initialization | Asserted
 1dd | 04/18/2012 | 08:43:46 | System Firmware Progress | Keyboard controller initialization | Asserted
 1de | 04/18/2012 | 08:43:57 | System Firmware Progress | Option ROM initialization | Asserted
 1df | 04/18/2012 | 08:44:00 | System Firmware Progress | Option ROM initialization | Asserted
 1e0 | 04/18/2012 | 08:44:17 | System Firmware Progress | System boot initiated | Asserted
 1e1 | 04/19/2012 | 09:53:01 | System Boot Initiated | Initiated by warm reset | Asserted
 1e2 | 04/19/2012 | 09:53:01 | System Firmware Progress | Memory initialization | Asserted
 1e3 | 04/19/2012 | 09:53:01 | System Firmware Progress | Primary CPU initialization | Asserted
 1e4 | 04/19/2012 | 09:53:44 | System Firmware Progress | Management controller initialization | Asserted
 1e5 | 04/19/2012 | 09:53:44 | System Firmware Progress | Secondary CPU Initialization | Asserted
 1e6 | 04/19/2012 | 09:53:54 | System Firmware Progress | Video initialization | Asserted
 1e7 | 04/19/2012 | 09:54:00 | System Firmware Progress | Keyboard controller initialization | Asserted
 1e8 | 04/19/2012 | 09:54:12 | System Firmware Progress | Option ROM initialization | Asserted
 1e9 | 04/19/2012 | 09:54:15 | System Firmware Progress | Option ROM initialization | Asserted
 1ea | 04/19/2012 | 09:54:33 | System Firmware Progress | System boot initiated | Asserted
 1eb | 05/02/2012 | 19:38:13 | System Boot Initiated | Initiated by warm reset | Asserted
 1ec | 05/02/2012 | 19:38:13 | System Firmware Progress | Memory initialization | Asserted
 1ed | 05/02/2012 | 19:38:13 | System Firmware Progress | Primary CPU initialization | Asserted
 1ee | 05/02/2012 | 19:38:50 | System Firmware Progress | Management controller initialization | Asserted
 1ef | 05/02/2012 | 19:38:50 | System Firmware Progress | Secondary CPU Initialization | Asserted
 1f0 | 05/02/2012 | 19:39:00 | System Firmware Progress | Video initialization | Asserted
 1f1 | 05/02/2012 | 19:39:06 | System Firmware Progress | Keyboard controller initialization | Asserted
 1f2 | 05/02/2012 | 19:39:18 | System Firmware Progress | Option ROM initialization | Asserted
 1f3 | 05/02/2012 | 19:39:22 | System Firmware Progress | Option ROM initialization | Asserted
 1f4 | 05/02/2012 | 19:39:39 | System Firmware Progress | System boot initiated | Asserted
 1f5 | 10/09/2012 | 11:46:31 | System Boot Initiated | Initiated by warm reset | Asserted
 1f6 | 10/09/2012 | 11:46:31 | System Firmware Progress | Memory initialization | Asserted
 1f7 | 10/09/2012 | 11:46:31 | System Firmware Progress | Primary CPU initialization | Asserted
 1f8 | 10/09/2012 | 11:47:15 | System Firmware Progress | Management controller initialization | Asserted
 1f9 | 10/09/2012 | 11:47:15 | System Firmware Progress | Secondary CPU Initialization | Asserted
 1fa | 10/09/2012 | 11:47:24 | System Firmware Progress | Video initialization | Asserted
 1fb | 10/09/2012 | 11:47:31 | System Firmware Progress | Keyboard controller initialization | Asserted
 1fc | 10/09/2012 | 11:47:43 | System Firmware Progress | Option ROM initialization | Asserted
 1fd | 10/09/2012 | 11:47:46 | System Firmware Progress | Option ROM initialization | Asserted
 1fe | 10/09/2012 | 11:48:03 | System Firmware Progress | System boot initiated | Asserted
 1ff | 10/09/2012 | 12:43:18 | System Boot Initiated | Initiated by warm reset | Asserted
 200 | 10/09/2012 | 12:43:18 | System Firmware Progress | Memory initialization | Asserted
 201 | 10/09/2012 | 12:43:18 | System Firmware Progress | Primary CPU initialization | Asserted
 202 | 10/09/2012 | 12:43:55 | System Firmware Progress | Management controller initialization | Asserted
 203 | 10/09/2012 | 12:43:55 | System Firmware Progress | Secondary CPU Initialization | Asserted
 204 | 10/09/2012 | 12:44:04 | System Firmware Progress | Video initialization | Asserted
 205 | 10/09/2012 | 12:44:11 | System Firmware Progress | Keyboard controller initialization | Asserted
 206 | 10/09/2012 | 12:44:23 | System Firmware Progress | Option ROM initialization | Asserted
 207 | 10/09/2012 | 12:44:26 | System Firmware Progress | Option ROM initialization | Asserted
 208 | 10/09/2012 | 12:44:43 | System Firmware Progress | System boot initiated | Asserted
 209 | 10/09/2012 | 15:05:14 | System Boot Initiated | Initiated by warm reset | Asserted
 20a | 10/09/2012 | 15:05:14 | System Firmware Progress | Memory initialization | Asserted
 20b | 10/09/2012 | 15:05:14 | System Firmware Progress | Primary CPU initialization | Asserted
 20c | 10/09/2012 | 15:05:54 | System Firmware Progress | Management controller initialization | Asserted
 20d | 10/09/2012 | 15:05:54 | System Firmware Progress | Secondary CPU Initialization | Asserted
 20e | 10/09/2012 | 15:06:04 | System Firmware Progress | Video initialization | Asserted
 20f | 10/09/2012 | 15:06:11 | System Firmware Progress | Keyboard controller initialization | Asserted
 210 | 10/09/2012 | 15:06:22 | System Firmware Progress | Option ROM initialization | Asserted
 211 | 10/09/2012 | 15:06:26 | System Firmware Progress | Option ROM initialization | Asserted
 212 | 10/09/2012 | 15:06:43 | System Firmware Progress | System boot initiated | Asserted
 213 | 11/06/2012 | 13:02:26 | System Boot Initiated | Initiated by warm reset | Asserted
 214 | 11/06/2012 | 13:02:26 | System Firmware Progress | Memory initialization | Asserted
 215 | 11/06/2012 | 13:02:27 | System Firmware Progress | Primary CPU initialization | Asserted
 216 | 11/06/2012 | 13:03:03 | System Firmware Progress | Management controller initialization | Asserted
 217 | 11/06/2012 | 13:03:03 | System Firmware Progress | Secondary CPU Initialization | Asserted
 218 | 11/06/2012 | 13:03:13 | System Firmware Progress | Video initialization | Asserted
 219 | 11/06/2012 | 13:03:20 | System Firmware Progress | Keyboard controller initialization | Asserted
 21a | 11/06/2012 | 13:03:32 | System Firmware Progress | Option ROM initialization | Asserted
 21b | 11/06/2012 | 13:03:35 | System Firmware Progress | Option ROM initialization | Asserted
 21c | 11/06/2012 | 13:03:52 | System Firmware Progress | System boot initiated | Asserted
 21d | 12/12/2012 | 10:04:55 | System Boot Initiated | Initiated by warm reset | Asserted
 21e | 12/12/2012 | 10:04:55 | System Firmware Progress | Memory initialization | Asserted
 21f | 12/12/2012 | 10:04:55 | System Firmware Progress | Primary CPU initialization | Asserted
 220 | 12/12/2012 | 10:05:32 | System Firmware Progress | Management controller initialization | Asserted
 221 | 12/12/2012 | 10:05:32 | System Firmware Progress | Secondary CPU Initialization | Asserted
 222 | 12/12/2012 | 10:05:42 | System Firmware Progress | Video initialization | Asserted
 223 | 12/12/2012 | 10:05:48 | System Firmware Progress | Keyboard controller initialization | Asserted
 224 | 12/12/2012 | 10:06:00 | System Firmware Progress | Option ROM initialization | Asserted
 225 | 12/12/2012 | 10:06:03 | System Firmware Progress | Option ROM initialization | Asserted
 226 | 12/12/2012 | 10:06:21 | System Firmware Progress | System boot initiated | Asserted
 227 | 02/06/2013 | 08:11:44 | System Boot Initiated | Initiated by warm reset | Asserted
 228 | 02/06/2013 | 08:11:45 | System Firmware Progress | Memory initialization | Asserted
 229 | 02/06/2013 | 08:11:45 | System Firmware Progress | Primary CPU initialization | Asserted
 22a | 02/06/2013 | 08:12:28 | System Firmware Progress | Management controller initialization | Asserted
 22b | 02/06/2013 | 08:12:28 | System Firmware Progress | Secondary CPU Initialization | Asserted
 22c | 02/06/2013 | 08:12:37 | System Firmware Progress | Video initialization | Asserted
 22d | 02/06/2013 | 08:12:44 | System Firmware Progress | Keyboard controller initialization | Asserted
 22e | 02/06/2013 | 08:12:56 | System Firmware Progress | Option ROM initialization | Asserted
 22f | 02/06/2013 | 08:12:59 | System Firmware Progress | Option ROM initialization | Asserted
 230 | 02/06/2013 | 08:13:16 | System Firmware Progress | System boot initiated | Asserted
 231 | 02/06/2013 | 08:40:31 | System Boot Initiated | Initiated by warm reset | Asserted
 232 | 02/06/2013 | 08:40:32 | System Firmware Progress | Memory initialization | Asserted
 233 | 02/06/2013 | 08:40:32 | System Firmware Progress | Primary CPU initialization | Asserted
 234 | 02/06/2013 | 08:41:08 | System Firmware Progress | Management controller initialization | Asserted
 235 | 02/06/2013 | 08:41:08 | System Firmware Progress | Secondary CPU Initialization | Asserted
 236 | 02/06/2013 | 08:41:18 | System Firmware Progress | Video initialization | Asserted
 237 | 02/06/2013 | 08:41:25 | System Firmware Progress | Keyboard controller initialization | Asserted
 238 | 02/06/2013 | 08:41:37 | System Firmware Progress | Option ROM initialization | Asserted
 239 | 02/06/2013 | 08:41:40 | System Firmware Progress | Option ROM initialization | Asserted
 23a | 02/06/2013 | 08:41:57 | System Firmware Progress | System boot initiated | Asserted
 23b | 02/06/2013 | 23:12:08 | System Boot Initiated | Initiated by warm reset | Asserted
 23c | 02/06/2013 | 23:12:08 | System Firmware Progress | Memory initialization | Asserted
 23d | 02/06/2013 | 23:12:09 | System Firmware Progress | Primary CPU initialization | Asserted
 23e | 02/06/2013 | 23:12:45 | System Firmware Progress | Management controller initialization | Asserted
 23f | 02/06/2013 | 23:12:46 | System Firmware Progress | Secondary CPU Initialization | Asserted
 240 | 02/06/2013 | 23:12:55 | System Firmware Progress | Video initialization | Asserted
 241 | 02/06/2013 | 23:13:02 | System Firmware Progress | Keyboard controller initialization | Asserted
 242 | 02/06/2013 | 23:13:14 | System Firmware Progress | Option ROM initialization | Asserted
 243 | 02/06/2013 | 23:13:17 | System Firmware Progress | Option ROM initialization | Asserted
 244 | 02/06/2013 | 23:13:34 | System Firmware Progress | System boot initiated | Asserted
 245 | 03/06/2013 | 14:03:41 | System Boot Initiated | Initiated by warm reset | Asserted
 246 | 03/06/2013 | 14:03:41 | System Firmware Progress | Memory initialization | Asserted
 247 | 03/06/2013 | 14:03:41 | System Firmware Progress | Primary CPU initialization | Asserted
 248 | 03/06/2013 | 14:04:18 | System Firmware Progress | Management controller initialization | Asserted
 249 | 03/06/2013 | 14:04:18 | System Firmware Progress | Secondary CPU Initialization | Asserted
 24a | 03/06/2013 | 14:04:28 | System Firmware Progress | Video initialization | Asserted
 24b | 03/06/2013 | 14:04:34 | System Firmware Progress | Keyboard controller initialization | Asserted
 24c | 03/06/2013 | 14:04:46 | System Firmware Progress | Option ROM initialization | Asserted
 24d | 03/06/2013 | 14:04:49 | System Firmware Progress | Option ROM initialization | Asserted
 24e | 03/06/2013 | 14:05:07 | System Firmware Progress | System boot initiated | Asserted
 24f | 03/06/2013 | 19:34:57 | System Boot Initiated | Initiated by warm reset | Asserted
 250 | 03/06/2013 | 19:34:57 | System Firmware Progress | Memory initialization | Asserted
 251 | 03/06/2013 | 19:34:57 | System Firmware Progress | Primary CPU initialization | Asserted
 252 | 03/06/2013 | 19:35:34 | System Firmware Progress | Management controller initialization | Asserted
 253 | 03/06/2013 | 19:35:34 | System Firmware Progress | Secondary CPU Initialization | Asserted
 254 | 03/06/2013 | 19:35:43 | System Firmware Progress | Video initialization | Asserted
 255 | 03/06/2013 | 19:35:50 | System Firmware Progress | Keyboard controller initialization | Asserted
 256 | 03/06/2013 | 19:36:02 | System Firmware Progress | Option ROM initialization | Asserted
 257 | 03/06/2013 | 19:36:05 | System Firmware Progress | Option ROM initialization | Asserted
 258 | 03/06/2013 | 19:36:22 | System Firmware Progress | System boot initiated | Asserted
 259 | 03/06/2013 | 19:52:46 | System Boot Initiated | Initiated by warm reset | Asserted
 25a | 03/06/2013 | 19:52:46 | System Firmware Progress | Memory initialization | Asserted
 25b | 03/06/2013 | 19:52:46 | System Firmware Progress | Primary CPU initialization | Asserted
 25c | 03/06/2013 | 19:53:23 | System Firmware Progress | Management controller initialization | Asserted
 25d | 03/06/2013 | 19:53:24 | System Firmware Progress | Secondary CPU Initialization | Asserted
 25e | 03/06/2013 | 19:53:33 | System Firmware Progress | Video initialization | Asserted
 25f | 03/06/2013 | 19:53:40 | System Firmware Progress | Keyboard controller initialization | Asserted
 260 | 03/06/2013 | 19:53:52 | System Firmware Progress | Option ROM initialization | Asserted
 261 | 03/06/2013 | 19:53:55 | System Firmware Progress | Option ROM initialization | Asserted
 262 | 03/06/2013 | 19:54:12 | System Firmware Progress | System boot initiated | Asserted
 263 | 03/07/2013 | 12:05:24 | System Boot Initiated | Initiated by warm reset | Asserted
 264 | 03/07/2013 | 12:05:24 | System Firmware Progress | Memory initialization | Asserted
 265 | 03/07/2013 | 12:05:24 | System Firmware Progress | Primary CPU initialization | Asserted
 266 | 03/07/2013 | 12:06:01 | System Firmware Progress | Management controller initialization | Asserted
 267 | 03/07/2013 | 12:06:01 | System Firmware Progress | Secondary CPU Initialization | Asserted
 268 | 03/07/2013 | 12:06:10 | System Firmware Progress | Video initialization | Asserted
 269 | 03/07/2013 | 12:06:17 | System Firmware Progress | Keyboard controller initialization | Asserted
 26a | 03/07/2013 | 12:06:29 | System Firmware Progress | Option ROM initialization | Asserted
 26b | 03/07/2013 | 12:06:32 | System Firmware Progress | Option ROM initialization | Asserted
 26c | 03/07/2013 | 12:06:49 | System Firmware Progress | System boot initiated | Asserted
 26d | 03/07/2013 | 22:02:27 | System Boot Initiated | Initiated by warm reset | Asserted
 26e | 03/07/2013 | 22:02:27 | System Firmware Progress | Memory initialization | Asserted
 26f | 03/07/2013 | 22:02:27 | System Firmware Progress | Primary CPU initialization | Asserted
 270 | 03/07/2013 | 22:03:04 | System Firmware Progress | Management controller initialization | Asserted
 271 | 03/07/2013 | 22:03:04 | System Firmware Progress | Secondary CPU Initialization | Asserted
 272 | 03/07/2013 | 22:03:14 | System Firmware Progress | Video initialization | Asserted
 273 | 03/07/2013 | 22:03:21 | System Firmware Progress | Keyboard controller initialization | Asserted
 274 | 03/07/2013 | 22:03:33 | System Firmware Progress | Option ROM initialization | Asserted
